ID Caso,Código DANE de Municipio,Municipio,Departamento,Año,Mes,Día,ID Persona,Sexo,Etnia,Ocupación,Calidad de la Víctima o la Baja,Tipo de Población Vulnerable,Militante Político,Fuerza o Grupo Armado Organizado al que Pertenece el Combatiente,Descripción Fuerza o Grupo Armado Organizado al que Pertenece el Combatiente,Situación Actual de la Víctima,Fuente de Información de la Desaparición,Edad,latitud-longitud
158934,18001,FLORENCIA,CAQUETA,2004,4,1,103300,HOMBRE,,SIN INFORMACIÓN,CIVIL,OTRA ¿CUÁL?,,,,DESAPARECIDO,FAMILIARES O COMUNIDAD,ADULTEZ (29-59 AÑOS),POINT (-75.55823906 1.749138704)
159678,19450,MERCADERES,CAUCA,2005,2,17,108220,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,APARECIÓ MUERTO,ONG,,POINT (-77.07902743 1.774975206)
159678,19450,MERCADERES,CAUCA,2005,2,17,108221,MUJER,,TRABAJADOR(A) SEXUAL,CIVIL,,,,,APARECIÓ MUERTO,PERPETRADOR DEL HECHO,,POINT (-77.07902743 1.774975206)
160648,20001,VALLEDUPAR,CESAR,1992,3,25,163346,HOMBRE,,ECONOMÍA INFORMAL,CIVIL,,,,,APARECIÓ MUERTO,FAMILIARES O COMUNIDAD,JUVENTUD (18-28 AÑOS),POINT (-73.58726185 10.18171211)
164069,44001,RIOHACHA,LA GUAJIRA,2003,11,7,104593,MUJER,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,ADOLESCENCIA (12-17 AÑOS),POINT (-72.79120331 11.21722336)
164904,47001,SANTA MARTA,MAGDALENA,1999,5,30,189408,HOMBRE,,TRABAJADOR DE FINCA,CIVIL,,,,,DESAPARECIDO,,JUVENTUD (18-28 AÑOS),POINT (-73.83616161 11.24746236)
165559,47189,CIENAGA,MAGDALENA,2004,5,2,106159,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,APARECIÓ MUERTO,FAMILIARES O COMUNIDAD,PERSONA MAYOR (60 AÑOS O MAS),POINT (-74.20870889 11.02151635)
165923,47551,PIVIJAY,MAGDALENA,2001,8,8,209300,HOMBRE,,ECONOMÍA INFORMAL,CIVIL,OTRA ¿CUÁL?,,,,SIGUE DESAPARECIDO PERO EXISTE INFORMACIÓN,PERPETRADOR DEL HECHO,JUVENTUD (18-28 AÑOS),POINT (-74.29174782 10.34616975)
165923,47551,PIVIJAY,MAGDALENA,2001,8,8,209301,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,SIGUE DESAPARECIDO PERO EXISTE INFORMACIÓN,PERPETRADOR DEL HECHO,,POINT (-74.29174782 10.34616975)
165923,47551,PIVIJAY,MAGDALENA,2001,8,8,209302,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,SIGUE DESAPARECIDO PERO EXISTE INFORMACIÓN,PERPETRADOR DEL HECHO,,POINT (-74.29174782 10.34616975)
166282,47980,ZONA BANANERA,MAGDALENA,2002,12,5,109295,HOMBRE,,CAMPESINO,CIVIL,,,,,APARECIÓ MUERTO,FAMILIARES O COMUNIDAD,ADULTEZ (29-59 AÑOS),POINT (-74.15865955 10.75033565)
166377,47189,CIENAGA,MAGDALENA,2003,11,20,104722,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,APARECIÓ MUERTO,INDETERMINADA,ADULTEZ (29-59 AÑOS),POINT (-74.02500493 10.85754552)
167117,50573,PUERTO LOPEZ,META,2005,7,26,108957,HOMBRE,,GANADERO/HACENDADO,CIVIL,,,,,APARECIÓ MUERTO,FAMILIARES O COMUNIDAD,ADULTEZ (29-59 AÑOS),POINT (-72.45961299 4.318888394)
167619,52540,POLICARPA,NARIÑO,1997,12,28,187896,HOMBRE,,CAMPESINO,CIVIL,FAMILIAR DE PERSONA VULNERABLE,,,,APARECIÓ MUERTO,FAMILIARES O COMUNIDAD,JUVENTUD (18-28 AÑOS),POINT (-77.459265 1.628139)
168793,54003,ABREGO,NORTE DE SANTANDER,1997,8,19,762499,MUJER,,SIN INFORMACIÓN,CIVIL,,,,,APARECIÓ MUERTO,FAMILIARES O COMUNIDAD,JUVENTUD (18-28 AÑOS),POINT (-73.221722 8.081616)
169034,54385,LA ESPERANZA,NORTE DE SANTANDER,1999,8,8,123328,HOMBRE,,CAMPESINO,CIVIL,,,,,SIGUE DESAPARECIDO PERO EXISTE INFORMACIÓN,PERPETRADOR DEL HECHO,,POINT (-73.27888876 7.692400347)
169181,54498,OCAÑA,NORTE DE SANTANDER,2002,7,30,221802,HOMBRE,,PARAMILITAR,COMBATIENTE,EXPOLICÍA,,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,SIGUE DESAPARECIDO PERO EXISTE INFORMACIÓN,PERPETRADOR DEL HECHO,,POINT (-73.3584457 8.323755987)
171036,68255,EL PLAYON,SANTANDER,1999,8,15,86508,HOMBRE,,COMERCIANTE,CIVIL,LÍDER COMUNITARIO,,,,APARECIÓ MUERTO,FAMILIARES O COMUNIDAD,ADULTEZ (29-59 AÑOS),POINT (-73.16272514 7.557436923)
176086,86865,VALLE DEL GUAMUEZ,PUTUMAYO,2004,8,15,107066,HOMBRE,,CAMPESINO,CIVIL,,,,,DESAPARECIDO,,,POINT (-77.00193583 0.4878824745)
176218,99773,CUMARIBO,VICHADA,2002,1,27,95798,HOMBRE,,FUNCIONARIO PÚBLICO,CIVIL,AUTORIDAD INDÍGENA,,,,DESAPARECIDO,ENTIDAD PÚBLICA,,POINT (-69.79869 4.44444)
177644,27615,RIOSUCIO,CHOCO,2005,7,25,176672,HOMBRE,,TRABAJO SIN ESPECIFICAR,CIVIL,,,,,APARECIÓ MUERTO,ENTIDAD PÚBLICA,JUVENTUD (18-28 AÑOS),POINT (-77.35636 7.375606)
178571,23580,PUERTO LIBERTADOR,CORDOBA,1998,5,13,579792,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,FAMILIARES O COMUNIDAD,,POINT (-75.77123224 7.711515736)
180373,76275,FLORIDA,VALLE DEL CAUCA,1993,3,4,150283,HOMBRE,,FUERZA PÚBLICA,COMBATIENTE,,,AGENTE DEL ESTADO,EJÉRCITO NACIONAL,SIGUE DESAPARECIDO PERO EXISTE INFORMACIÓN,FAMILIARES O COMUNIDAD,,POINT (-76.16477307 3.304104295)
180373,76275,FLORIDA,VALLE DEL CAUCA,1993,3,4,156190,HOMBRE,,FUERZA PÚBLICA,COMBATIENTE,,,AGENTE DEL ESTADO,EJÉRCITO NACIONAL,SIGUE DESAPARECIDO PERO EXISTE INFORMACIÓN,FAMILIARES O COMUNIDAD,JUVENTUD (18-28 AÑOS),POINT (-76.16477307 3.304104295)
181549,13473,MORALES,BOLIVAR,2001,6,29,94017,MUJER,,PROFESIONAL,CIVIL,DEFENSOR DE DDHH,,,,APARECIÓ MUERTO,INDETERMINADA,ADULTEZ (29-59 AÑOS),POINT (-73.77569849 8.299921199)
181823,17777,SUPIA,CALDAS,2003,3,30,101937,HOMBRE,INDÍGENA,SIN INFORMACIÓN,CIVIL,,,,,APARECIÓ MUERTO,FAMILIARES O COMUNIDAD,,POINT (-75.64035705 5.45295802)
181823,17777,SUPIA,CALDAS,2003,3,30,101938,HOMBRE,INDÍGENA,SIN INFORMACIÓN,CIVIL,,,,,APARECIÓ MUERTO,FAMILIARES O COMUNIDAD,,POINT (-75.64035705 5.45295802)
181823,17777,SUPIA,CALDAS,2003,3,30,48561,HOMBRE,INDÍGENA,SIN INFORMACIÓN,CIVIL,,,,,APARECIÓ MUERTO,ONG,ADULTEZ (29-59 AÑOS),POINT (-75.64035705 5.45295802)
182136,23001,MONTERIA,CORDOBA,1992,6,23,70637,HOMBRE,,EMPLEADO,CIVIL,SINDICALISTA,,,,APARECIÓ MUERTO,,,POINT (-75.95055079 8.584698016)
182136,23001,MONTERIA,CORDOBA,1992,6,23,70638,HOMBRE,,EMPLEADO,CIVIL,SINDICALISTA,,,,APARECIÓ MUERTO,,,POINT (-75.95055079 8.584698016)
182322,25878,VIOTA,CUNDINAMARCA,2003,3,19,101731,HOMBRE,,COMERCIANTE,CIVIL,,,,,SIGUE DESAPARECIDO PERO EXISTE INFORMACIÓN,,ADULTEZ (29-59 AÑOS),POINT (-74.48543339 4.436054105)
182724,54001,CUCUTA,NORTE DE SANTANDER,2001,6,9,93884,HOMBRE,,SEGURIDAD PRIVADA,CIVIL,DESMOVILIZADO,,,,SIGUE DESAPARECIDO PERO EXISTE INFORMACIÓN,PERPETRADOR DEL HECHO,,POINT (-72.48862641 8.112041811)
182724,54001,CUCUTA,NORTE DE SANTANDER,2001,6,9,93885,MUJER,,EMPLEADO,CIVIL,,,,,SIGUE DESAPARECIDO PERO EXISTE INFORMACIÓN,PERPETRADOR DEL HECHO,JUVENTUD (18-28 AÑOS),POINT (-72.48862641 8.112041811)
183459,85139,MANI,CASANARE,1990,7,8,150485,MUJER,,CAMPESINO,CIVIL,,,,,APARECIÓ MUERTO,FAMILIARES O COMUNIDAD,,POINT (-72.21280273 4.675769488)
183459,85139,MANI,CASANARE,1990,7,8,155007,HOMBRE,,CAMPESINO,CIVIL,,,,,APARECIÓ MUERTO,FAMILIARES O COMUNIDAD,JUVENTUD (18-28 AÑOS),POINT (-72.21280273 4.675769488)
183951,13670,SAN PABLO,BOLIVAR,2000,11,23,161787,HOMBRE,,CAMPESINO,CIVIL,,,,,APARECIÓ MUERTO,FAMILIARES O COMUNIDAD,JUVENTUD (18-28 AÑOS),POINT (-74.131113 7.596465)
183951,13670,SAN PABLO,BOLIVAR,2000,11,23,161788,HOMBRE,,CAMPESINO,CIVIL,,,,,APARECIÓ MUERTO,FAMILIARES O COMUNIDAD,,POINT (-74.131113 7.596465)
184539,47605,REMOLINO,MAGDALENA,1998,2,5,151645,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,APARECIÓ MUERTO,FAMILIARES O COMUNIDAD,PERSONA MAYOR (60 AÑOS O MAS),POINT (-74.66383758 10.61141226)
184539,47605,REMOLINO,MAGDALENA,1998,2,5,151646,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,APARECIÓ MUERTO,FAMILIARES O COMUNIDAD,PERSONA MAYOR (60 AÑOS O MAS),POINT (-74.66383758 10.61141226)
19168,25885,YACOPI,CUNDINAMARCA,2002,11,0,33108,HOMBRE,,PARAMILITAR,COMBATIENTE,,,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,APARECIÓ MUERTO,PERPETRADOR DEL HECHO,,POINT (-74.36480865 5.591910157)
205166,EXPAN,FRONTERA PANAMA,EXTERIOR,0,0,0,226441,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,APARECIÓ MUERTO,,,POINT (-77.470033 7.649756)
205167,EXPAN,FRONTERA PANAMA,EXTERIOR,0,0,0,226442,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,,POINT (-77.470033 7.649756)
205168,95025,EL RETORNO,GUAVIARE,0,0,0,226443,SIN INFORMACION,,SIN INFORMACIÓN,CIVIL,,,,,APARECIÓ MUERTO,,,POINT (-72.24364869 2.143447362)
205169,95025,EL RETORNO,GUAVIARE,0,0,0,226444,SIN INFORMACION,,SIN INFORMACIÓN,CIVIL,,,,,APARECIÓ MUERTO,,,POINT (-72.24364869 2.143447362)
205169,95025,EL RETORNO,GUAVIARE,0,0,0,226445,SIN INFORMACION,,SIN INFORMACIÓN,CIVIL,,,,,APARECIÓ MUERTO,,,POINT (-72.24364869 2.143447362)
205169,95025,EL RETORNO,GUAVIARE,0,0,0,226446,SIN INFORMACION,,SIN INFORMACIÓN,CIVIL,,,,,APARECIÓ MUERTO,,,POINT (-72.24364869 2.143447362)
205173,86865,VALLE DEL GUAMUEZ,PUTUMAYO,0,0,0,226448,SIN INFORMACION,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,,POINT (-76.906751 0.423506)
205174,86865,VALLE DEL GUAMUEZ,PUTUMAYO,0,0,0,226449,MUJER,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,,POINT (-76.77067026 0.42012589)
205176,86568,PUERTO ASIS,PUTUMAYO,0,0,0,226451,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,,POINT (-76.52158203 0.433884539)
205177,86568,PUERTO ASIS,PUTUMAYO,0,0,0,226452,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,,POINT (-76.52158203 0.433884539)
205178,85263,PORE,CASANARE,0,0,0,226453,MUJER,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,,POINT (-71.92580806 5.663194953)
205179,85015,CHAMEZA,CASANARE,0,0,0,226454,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,,POINT (-72.86496804 5.228453404)
205180,85015,CHAMEZA,CASANARE,0,0,0,226455,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,,POINT (-72.86496804 5.228453404)
205181,85001,YOPAL,CASANARE,0,0,0,226456,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,,POINT (-72.25802857 5.242744761)
205182,81794,TAME,ARAUCA,0,0,0,226457,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,SIGUE DESAPARECIDO PERO EXISTE INFORMACIÓN,,ADULTEZ (29-59 AÑOS),POINT (-71.79178647 6.390650479)
205183,81591,PUERTO RONDON,ARAUCA,0,0,0,226458,HOMBRE,,EMPLEADO,CIVIL,,,,,SIGUE DESAPARECIDO PERO EXISTE INFORMACIÓN,,,POINT (-70.96678964 6.411761829)
205184,81591,PUERTO RONDON,ARAUCA,0,0,0,226459,SIN INFORMACION,,SIN INFORMACIÓN,CIVIL,,,,,SIGUE DESAPARECIDO PERO EXISTE INFORMACIÓN,,,POINT (-70.96678964 6.411761829)
205187,76834,TULUA,VALLE DEL CAUCA,2000,1,2,226462,HOMBRE,,OTRA ¿CUÁL?,CIVIL,,,,,DESAPARECIDO,,,POINT (-75.99784799 4.052554729)
205187,76834,TULUA,VALLE DEL CAUCA,2000,1,2,226463,HOMBRE,,OTRA ¿CUÁL?,CIVIL,,,,,DESAPARECIDO,,,POINT (-75.99784799 4.052554729)
205189,76275,FLORIDA,VALLE DEL CAUCA,0,0,0,226464,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,,POINT (-76.16477307 3.304104295)
205190,76275,FLORIDA,VALLE DEL CAUCA,0,0,0,226465,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,,POINT (-76.16477307 3.304104295)
205191,76122,CAICEDONIA,VALLE DEL CAUCA,0,0,0,226466,MUJER,,SIN INFORMACIÓN,CIVIL,,,,,SIGUE DESAPARECIDO PERO EXISTE INFORMACIÓN,,JUVENTUD (18-28 AÑOS),POINT (-75.83672567 4.308997973)
205191,76122,CAICEDONIA,VALLE DEL CAUCA,0,0,0,226467,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,SIGUE DESAPARECIDO PERO EXISTE INFORMACIÓN,,,POINT (-75.83672567 4.308997973)
205193,76001,SANTIAGO DE CALI,VALLE DEL CAUCA,0,0,0,226468,HOMBRE,,PERSONAL DE SALUD,CIVIL,,,,,DESAPARECIDO,,,POINT (-76.57649259 3.399043723)
205194,76001,SANTIAGO DE CALI,VALLE DEL CAUCA,0,0,0,226469,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,,POINT (-76.57649259 3.399043723)
205195,76001,SANTIAGO DE CALI,VALLE DEL CAUCA,0,0,0,226470,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,APARECIÓ MUERTO,,,POINT (-76.57649259 3.399043723)
205197,73585,PURIFICACION,TOLIMA,0,0,0,226472,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,SIGUE DESAPARECIDO PERO EXISTE INFORMACIÓN,,ADOLESCENCIA (12-17 AÑOS),POINT (-74.87451155 3.854281614)
205197,73585,PURIFICACION,TOLIMA,0,0,0,226473,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,SIGUE DESAPARECIDO PERO EXISTE INFORMACIÓN,,ADOLESCENCIA (12-17 AÑOS),POINT (-74.87451155 3.854281614)
205197,73585,PURIFICACION,TOLIMA,0,0,0,226474,SIN INFORMACION,,SIN INFORMACIÓN,CIVIL,,,,,SIGUE DESAPARECIDO PERO EXISTE INFORMACIÓN,,,POINT (-74.87451155 3.854281614)
205197,73585,PURIFICACION,TOLIMA,0,0,0,226475,SIN INFORMACION,,SIN INFORMACIÓN,CIVIL,,,,,SIGUE DESAPARECIDO PERO EXISTE INFORMACIÓN,,,POINT (-74.87451155 3.854281614)
205201,73483,NATAGAIMA,TOLIMA,0,0,0,226476,MUJER,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,,POINT (-75.12200999 3.540518203)
205202,73449,MELGAR,TOLIMA,0,0,0,226477,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,,POINT (-74.60517497 4.193215498)
205203,73449,MELGAR,TOLIMA,0,0,0,226478,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,,POINT (-74.60517497 4.193215498)
205204,73449,MELGAR,TOLIMA,0,0,0,226479,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,,POINT (-74.60517497 4.193215498)
205208,73408,LERIDA,TOLIMA,0,0,0,226483,HOMBRE,,COMERCIANTE,CIVIL,,,,,SIGUE DESAPARECIDO PERO EXISTE INFORMACIÓN,,,POINT (-74.92337178 4.866034592)
205208,73408,LERIDA,TOLIMA,0,0,0,226484,SIN INFORMACION,,SIN INFORMACIÓN,CIVIL,,,,,SIGUE DESAPARECIDO PERO EXISTE INFORMACIÓN,,,POINT (-74.92337178 4.866034592)
205210,73283,FRESNO,TOLIMA,0,0,0,226485,MUJER,,SIN INFORMACIÓN,CIVIL,,,,,SIGUE DESAPARECIDO PERO EXISTE INFORMACIÓN,,,POINT (-75.05228995 5.186694812)
205211,73168,CHAPARRAL,TOLIMA,0,0,0,226486,HOMBRE,,CAMPESINO,CIVIL,,,,,DESAPARECIDO,,,POINT (-75.58986634 3.743693084)
205212,73001,IBAGUE,TOLIMA,0,0,0,226487,HOMBRE,,SIN INFORMACIÓN,CIVIL,DESMOVILIZADO,,,,DESAPARECIDO,,JUVENTUD (18-28 AÑOS),POINT (-75.252591 4.451921427)
205213,70823,SAN JOSE DE TOLUVIEJO,SUCRE,0,0,0,226488,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,,POINT (-75.44451115 9.490297716)
205224,70713,SAN ONOFRE,SUCRE,0,0,0,226499,HOMBRE,,SIN INFORMACIÓN,CIVIL,EXPOLICÍA,,,,SIGUE DESAPARECIDO PERO EXISTE INFORMACIÓN,PERPETRADOR DEL HECHO,,POINT (-75.50522919 9.814599536)
205225,70713,SAN ONOFRE,SUCRE,0,0,0,226500,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,,POINT (-75.50522919 9.814599536)
205228,70001,SINCELEJO,SUCRE,0,0,0,226503,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,SIGUE DESAPARECIDO PERO EXISTE INFORMACIÓN,,,POINT (-75.43174966 9.316673928)
205229,68669,SAN ANDRES,SANTANDER,0,0,0,226504,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,,POINT (-72.81613202 6.796483063)
205232,68575,PUERTO WILCHES,SANTANDER,0,0,0,226507,HOMBRE,,CAMPESINO,CIVIL,,,,,APARECIÓ MUERTO,,,POINT (-73.8354696 7.398198257)
205233,68547,PIEDECUESTA,SANTANDER,0,0,0,226508,MUJER,,PERSONAL DE SALUD,CIVIL,,,,,DESAPARECIDO,,,POINT (-73.01481196 6.97082104)
205235,68190,CIMITARRA,SANTANDER,1976,12,14,226510,HOMBRE,,SIN INFORMACIÓN,CIVIL,MILITANTE POLÍTICO,PARTIDO COMUNISTA,,,APARECIÓ MUERTO,ONG,,POINT (-74.17030427 6.40972961)
205236,68081,BARRANCABERMEJA,SANTANDER,0,0,0,226511,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,SIGUE DESAPARECIDO PERO EXISTE INFORMACIÓN,PERPETRADOR DEL HECHO,,POINT (-73.78211646 7.054074558)
205237,05001,MEDELLIN,ANTIOQUIA,0,12,1,226512,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,INFANCIA (6-11 AÑOS),POINT (-75.61103107 6.257590259)
205238,68081,BARRANCABERMEJA,SANTANDER,0,0,0,226513,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,SIGUE DESAPARECIDO PERO EXISTE INFORMACIÓN,PERPETRADOR DEL HECHO,,POINT (-73.78211646 7.054074558)
205239,68081,BARRANCABERMEJA,SANTANDER,0,0,0,226514,HOMBRE,,PARAMILITAR,COMBATIENTE,,,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,SIGUE DESAPARECIDO PERO EXISTE INFORMACIÓN,PERPETRADOR DEL HECHO,,POINT (-73.78211646 7.054074558)
205240,68081,BARRANCABERMEJA,SANTANDER,0,0,0,226515,MUJER,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,,POINT (-73.78211646 7.054074558)
205242,68001,BUCARAMANGA,SANTANDER,0,0,0,226517,MUJER,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,,POINT (-73.11156997 7.155833544)
205243,68001,BUCARAMANGA,SANTANDER,0,0,0,226518,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,SIGUE DESAPARECIDO PERO EXISTE INFORMACIÓN,PERPETRADOR DEL HECHO,,POINT (-73.11156997 7.155833544)
205244,66687,SANTUARIO,RISARALDA,0,0,0,226519,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,SIGUE DESAPARECIDO PERO EXISTE INFORMACIÓN,PERPETRADOR DEL HECHO,,POINT (-76.02286946 5.076100313)
205245,66572,PUEBLO RICO,RISARALDA,0,0,0,226520,HOMBRE,"NEGRO(A), MULATO(A), AFRODESCENDIENTE, AFROCOLOMBIANO(A)",FUERZA PÚBLICA,COMBATIENTE,,,AGENTE DEL ESTADO,NO IDENTIFICADO,SIGUE DESAPARECIDO PERO EXISTE INFORMACIÓN,PERPETRADOR DEL HECHO,JUVENTUD (18-28 AÑOS),POINT (-76.14877198 5.341595095)
205245,66572,PUEBLO RICO,RISARALDA,0,0,0,226521,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,SIGUE DESAPARECIDO PERO EXISTE INFORMACIÓN,PERPETRADOR DEL HECHO,,POINT (-76.14877198 5.341595095)
205247,66456,MISTRATO,RISARALDA,0,0,0,226522,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,SIGUE DESAPARECIDO PERO EXISTE INFORMACIÓN,PERPETRADOR DEL HECHO,,POINT (-75.90432634 5.416268487)
205248,66088,BELEN DE UMBRIA,RISARALDA,0,0,0,226523,HOMBRE,,TRABAJADOR DE FINCA,CIVIL,,,,,SIGUE DESAPARECIDO PERO EXISTE INFORMACIÓN,PERPETRADOR DEL HECHO,,POINT (-75.86793893 5.200398696)
205248,66088,BELEN DE UMBRIA,RISARALDA,0,0,0,226524,HOMBRE,,TRABAJADOR DE FINCA,CIVIL,,,,,SIGUE DESAPARECIDO PERO EXISTE INFORMACIÓN,PERPETRADOR DEL HECHO,,POINT (-75.86793893 5.200398696)
205250,66045,APIA,RISARALDA,0,0,0,226525,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,SIGUE DESAPARECIDO PERO EXISTE INFORMACIÓN,PERPETRADOR DEL HECHO,,POINT (-75.9535387 5.139635357)
205251,66001,PEREIRA,RISARALDA,0,0,0,226526,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,SIGUE DESAPARECIDO PERO EXISTE INFORMACIÓN,,,POINT (-75.79579093 4.803662773)
205252,63001,ARMENIA,QUINDIO,0,0,0,226527,MUJER,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,,POINT (-75.72489985 4.499501128)
205253,54810,TIBU,NORTE DE SANTANDER,0,0,0,226528,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,,POINT (-72.79925855 8.713507237)
205254,54385,LA ESPERANZA,NORTE DE SANTANDER,0,0,0,226529,MUJER,,SIN INFORMACIÓN,CIVIL,,,,,APARECIÓ MUERTO,,,POINT (-73.36139672 7.695233593)
205255,54001,CUCUTA,NORTE DE SANTANDER,0,0,0,226530,MUJER,,SIN INFORMACIÓN,CIVIL,,,,,SIGUE DESAPARECIDO PERO EXISTE INFORMACIÓN,,,POINT (-72.508577 7.905613)
205256,52835,SAN ANDRES DE TUMACO,NARIÑO,0,0,0,226531,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,SIGUE DESAPARECIDO PERO EXISTE INFORMACIÓN,,,POINT (-78.61540963 1.574550638)
205257,52696,SANTA BARBARA,NARIÑO,0,0,0,226532,SIN INFORMACION,,SIN INFORMACIÓN,CIVIL,,,,,SIGUE DESAPARECIDO PERO EXISTE INFORMACIÓN,,,POINT (-77.979916 2.449653)
205270,52079,BARBACOAS,NARIÑO,0,0,0,226545,HOMBRE,,EMPLEADO,CIVIL,,,,,SIGUE DESAPARECIDO PERO EXISTE INFORMACIÓN,,,POINT (-78.15621072 1.44563774)
205271,52079,BARBACOAS,NARIÑO,0,0,0,226546,SIN INFORMACION,,SIN INFORMACIÓN,CIVIL,,,,,SIGUE DESAPARECIDO PERO EXISTE INFORMACIÓN,,,POINT (-78.15621072 1.44563774)
205272,52079,BARBACOAS,NARIÑO,0,0,0,226547,SIN INFORMACION,,SIN INFORMACIÓN,CIVIL,,,,,SIGUE DESAPARECIDO PERO EXISTE INFORMACIÓN,,,POINT (-78.1182238 1.335285481)
205273,52079,BARBACOAS,NARIÑO,0,0,0,226548,SIN INFORMACION,,SIN INFORMACIÓN,CIVIL,,,,,SIGUE DESAPARECIDO PERO EXISTE INFORMACIÓN,,,POINT (-78.1182238 1.335285481)
205275,50711,VISTAHERMOSA,META,0,0,0,226550,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,SIGUE DESAPARECIDO PERO EXISTE INFORMACIÓN,,,POINT (-73.66652234 2.811616698)
205276,50711,VISTAHERMOSA,META,0,0,0,226551,SIN INFORMACION,,SIN INFORMACIÓN,CIVIL,,,,,SIGUE DESAPARECIDO PERO EXISTE INFORMACIÓN,,,POINT (-73.66652234 2.811616698)
205277,50689,SAN MARTIN,META,0,0,0,226552,MUJER,,SIN INFORMACIÓN,CIVIL,,,,,SIGUE DESAPARECIDO PERO EXISTE INFORMACIÓN,PERPETRADOR DEL HECHO,,POINT (-72.65672742 3.515860962)
205278,50683,SAN JUAN DE ARAMA,META,0,0,0,226553,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,SIGUE DESAPARECIDO PERO EXISTE INFORMACIÓN,PERPETRADOR DEL HECHO,,POINT (-73.81635243 3.289851171)
205279,50573,PUERTO LOPEZ,META,0,0,0,226554,HOMBRE,,CAMPESINO,CIVIL,,,,,DESAPARECIDO,,,POINT (-72.64570499 4.014298921)
205280,50573,PUERTO LOPEZ,META,0,0,0,226555,HOMBRE,,CAMPESINO,CIVIL,,,,,DESAPARECIDO,,,POINT (-72.64570499 4.014298921)
205281,50573,PUERTO LOPEZ,META,0,0,0,226556,HOMBRE,,CAMPESINO,CIVIL,,,,,DESAPARECIDO,,,POINT (-72.64570499 4.014298921)
